, 서울,gu,dong,school_name,school_walk_min,time_gangnam,time_yeouido,time_cityhall,complex_name,building_type,year_built,complex_size,households,layout_type,rooms,bathrooms,pyeong,peak_price,current_price,price_jeonse,drop_from_peak_pct,expert_comment,risk_comment,jeonse_ratio,price_gap
2027,영등포2,영등포, 영등포구 당산로 161,서울당서초,5 ,35 ,10 ,22 ,래미안당산1차,구축,1995 ,소단지,348 ,계단식,3 ,1 ,25 ,118000 ,125000 ,54000 ,6%,,,0.43 ,71000 
859,동대문2,동대문, 동대문구 천호대로 131,서울신답초,3 ,32 ,28 ,25 ,청계한신휴플러스,준신축,2010 ,중단지,725 ,계단식,3 ,2 ,25 ,120000 ,126000 ,63000 ,5%,,,0.50 ,63000 
993,동작3,동작, 동작구 신대방1길 11,서울문창초,4 ,35 ,23 ,35 ,신대방 우성1차,구축,1988 ,대단지,1335 ,복도식,2 ,1 ,25 ,110000 ,126000 ,42000 ,15%,,,0.33 ,84000 
1488,성동4,성동, 성동구 마장로35길 30,서울마장초,6 ,35 ,35 ,22 ,청계현대,구축,1998 ,대단지,1017 ,복도식,3 ,1 ,25 ,98000 ,126000 ,52000 ,29%,,,0.41 ,74000 
473,강서1,강서,강서구 마곡중앙로 10,서울공항초,5 ,47 ,20 ,34 ,마곡 마곡엠밸리12,신축,2016 ,소단지,363 ,계단식,3 ,2 ,25 ,110000 ,127000 ,70000 ,15%,,,0.55 ,57000 
1689,성북2,성북, 성북구 돌곶이로 220,서울장곡초,5 ,55 ,50 ,42 ,꿈의숲아이파크,신축,2022 ,대단지,1711 ,계단식,3 ,2 ,33 ,130000 ,127000 ,75000 ,-2%,,,0.59 ,52000 
2296,중구3,중구, 중구 다산로 210,신당초등학교,4 ,40 ,40 ,20 ,신당삼성,구축,1999 ,중단지,994 ,계단식,3 ,1 ,25 ,110000 ,127000 ,58000 ,15%,,,0.46 ,69000 
2122,은평2,은평, 은평구 통일로 1045,신도초등학교,4 ,52 ,45 ,28 ,진관 은평뉴타운박석고개힐스테이트1,준신축,2009 ,중단지,947 ,계단식,3 ,2 ,33 ,119500 ,128000 ,70000 ,7%,,,0.55 ,58000 
2323,중랑1,중랑, 중랑구 동일로 475,면목초등학교,8 ,40 ,55 ,45 ,면목 사가정센트럴파크,신축,2020 ,대단지,1505 ,계단식,3 ,2 ,33 ,149000 ,128000 ,68000 ,-14%,,,0.53 ,60000 
1690,성북2,성북, 성북구 돌곶이로 220,서울장곡초,5 ,55 ,50 ,42 ,꿈의숲아이파크,신축,2022 ,대단지,1711 ,계단식,3 ,2 ,30 ,118000 ,129000 ,62000 ,9%,,,0.48 ,67000 
643,광진3,광진,광진구 뚝섬로56길 40,서울양남초,5 ,28 ,44 ,41 ,자양 로얄동아,구축,1999 ,소단지,322 ,복도식,3 ,1 ,25 ,101800 ,129500 ,55000 ,27%,,,0.42 ,74500 
224,강동3,강동, 강동구 성내동 451-1,서울성내초,8 ,30 ,42 ,46 ,성내삼성,구축,1999 ,대단지,1220 ,복도식,3 ,1 ,25 ,109000 ,130000 ,60000 ,19%,,,0.46 ,70000 
252,강동3,강동, 강동구 천호대로 1182 (둔촌동 609),서울둔촌초,9 ,38 ,48 ,54 ,둔촌신성미소지움,구축,1998 ,소단지,460 ,복도식,3 ,1 ,25 ,107000 ,130000 ,60000 ,21%,,,0.46 ,70000 
342,강서2,강서,강서구 양천로71길 40,서울염창초,5 ,43 ,16 ,29 ,염창동아3차,구축,1999 ,중단지,570 ,계단식,3 ,1 ,24 ,105000 ,130000 ,49000 ,24%,,,0.38 ,81000 
621,광진3,광진,광진구 뚝섬로52길 62,서울자양초,5 ,22 ,38 ,36 ,자양대동,구축,1999 ,소단지,314 ,복도식,3 ,1 ,25 ,106000 ,130000 ,48900 ,23%,,,0.38 ,81100 
884,동대문3,동대문, 동대문구 장한로25길 55,서울은석초(사립),-,40 ,38 ,40 ,장안래미안1차,준신축,2003 ,중단지,558 ,계단식,3 ,2 ,32 ,118000 ,130000 ,60000 ,10%,,,0.46 ,70000 
999,동작3,동작, 동작구 신대방1길 61,서울대길초,4 ,33 ,21 ,33 ,신대방 보라매 파크빌,준신축,2002 ,소단지,423 ,계단식,3 ,2 ,33 ,129500 ,130000 ,78000 ,0%,,,0.60 ,52000 
1129,마포4,마포, 마포구 가양대로 15,서울덕은초,10 ,55 ,25 ,40 ,월드컵참누리,준신축,2006 ,소단지,499 ,계단식,3 ,2 ,33 ,134500 ,130000 ,63000 ,-3%,,,0.48 ,67000 
1316,서대문3,서대문, 서대문구 통일로 164,서울독립문초,4 ,42 ,28 ,12 ,독립문삼호,구축,1995 ,중단지,895 ,계단식,3 ,2 ,33 ,121500 ,130000 ,59000 ,7%,,,0.45 ,71000 
1317,서대문3,서대문, 서대문구 통일로 164,서울독립문초,4 ,42 ,28 ,12 ,독립문삼호,구축,1995 ,중단지,895 ,계단식,3 ,2 ,28 ,109000 ,130000 ,58000 ,19%,,,0.45 ,72000 
1492,성동3,성동, 성동구 독서당로 365,서울응봉초,5 ,28 ,30 ,25 ,응봉신동아,구축,1996 ,소단지,434 ,복도식,3 ,1 ,29 ,108000 ,130000 ,50000 ,20%,,,0.38 ,80000 
1637,성북2,성북, 성북구 보문로13길 61,서울동신초,8 ,42 ,35 ,20 ,보문파크뷰자이,신축,2017 ,대단지,1186 ,계단식,3 ,2 ,25 ,110000 ,130000 ,61000 ,18%,,,0.47 ,69000 
1658,성북2,성북, 성북구 월곡로14길 17,서울숭인초,4 ,45 ,42 ,35 ,래미안라센트,준신축,2011 ,대단지,1025 ,계단식,3 ,2 ,33 ,134000 ,130000 ,70000 ,-3%,,,0.54 ,60000 
1737,송파4,송파, 송파구 토성로 38-11,서울토성초,3 ,40 ,38 ,42 ,풍납 현대리버빌2차,구축,1999 ,소단지,384 ,복도식,3 ,1 ,26 ,107000 ,130000 ,46000 ,21%,,,0.35 ,84000 
1941,양천2,양천, 양천구 목동중앙본로 86,서울정목초,5 ,45 ,25 ,32 ,목동현대,구축,1997 ,중단지,972 ,계단식,3 ,1 ,28 ,118500 ,130000 ,66000 ,10%,,,0.51 ,64000 
2067,영등포3,영등포, 영등포구 선유로 50,서울영문초,4 ,38 ,12 ,25 ,e편한세상문래에듀플라츠,신축,2020 ,소단지,263 ,계단식,3 ,2 ,25 ,0 ,130000 ,69000 ,#DIV/0!,,,0.53 ,61000 
2169,은평1,은평, 은평구 은평로 220,은평초등학교,5 ,50 ,40 ,22 ,응암 녹번역e편한세상캐슬,신축,2020 ,대단지,2569 ,계단식,3 ,2 ,25 ,118500 ,130000 ,60000 ,10%,,,0.46 ,70000 
2247,은평1,은평, 은평구 통일로 610,어울초등학교,3 ,48 ,40 ,20 ,녹번 래미안베라힐즈,신축,2019 ,대단지,1305 ,계단식,3 ,2 ,34 ,144000 ,130000 ,80000 ,-10%,,,0.62 ,50000 
1114,동작3,동작, 동작구 노량진로26길 16,서울영본초,3 ,30 ,10 ,26 ,노량진 본동 우성,구축,1997 ,중단지,901 ,복도식,2 ,1 ,24 ,106500 ,131500 ,52000 ,23%,,,0.40 ,79500 
690,구로1,구로,구로구 신도림로 87,서울신도림초,3 ,35 ,15 ,25 ,신도림동아2차,준신축,2000 ,중단지,655 ,복도식,3 ,1 ,24 ,104700 ,132000 ,56000 ,26%,,,0.42 ,76000 
1487,성동4,성동, 성동구 마장로35길 30,서울마장초,6 ,35 ,35 ,22 ,청계현대,구축,1998 ,대단지,1017 ,계단식,3 ,2 ,33 ,129500 ,132000 ,58000 ,2%,,,0.44 ,74000 
842,동대문2,동대문, 동대문구 망우로21길 53,서울휘봉초,4 ,45 ,38 ,35 ,휘경sk뷰,신축,2019 ,중단지,900 ,계단식,3 ,2 ,25 ,115000 ,133000 ,58000 ,16%,,,0.44 ,75000 
697,구로1,구로,구로구 경인로 643,서울신도림초,6 ,33 ,13 ,23 ,"신도림 대림1, 2차e편한세상",구축,1999 ,대단지,2298 ,계단식,3 ,2 ,33 ,133000 ,134000 ,68000 ,1%,,,0.51 ,66000 
958,동작1,동작, 동작구 현충로 120,서울흑석초,6 ,22 ,15 ,25 ,흑석우리유앤미,준신축,2003 ,소단지,206 ,계단식,3 ,2 ,31 ,107000 ,134000 ,50000 ,25%,,,0.37 ,84000 
1093,동작2,동작, 동작구 성대로21길 47,서울상도초,4 ,26 ,22 ,32 ,래미안상도3차,준신축,2004 ,대단지,1656 ,계단식,3 ,2 ,25 ,0 ,134000 ,63000 ,#DIV/0!,,,0.47 ,71000 
61,강남2,강남, 강남구 학동로68길 7 (삼성동 16-2),서울언북초,7 ,15 ,35 ,45 ,삼성힐스테이트1,준신축,2008 ,대단지,1144 ,계단식,1 ,1 ,14 ,128000 ,134500 ,57500 ,5%,,,0.43 ,77000 
232,강동2,강동, 강동구 고덕로 210 (명일동 15),서울고명초,4 ,48 ,52 ,46 ,삼익그린맨션2,구축,1983 ,대단지,2400 ,복도식,2 ,1 ,18 ,110000 ,135000 ,29000 ,23%,,,0.21 ,106000 
363,강서2,강서,강서구 양천로 641,서울유석초,4 ,40 ,13 ,28 ,염창 염창롯데캐슬,준신축,2005 ,소단지,284 ,계단식,3 ,2 ,33 ,139000 ,135000 ,78000 ,-3%,,,0.58 ,57000 
575,관악1,관악,관악구 성현로 80,서울봉현초,8 ,30 ,35 ,35 ,힐스테이트관악센트씨엘,신축,2025 ,중단지,997 ,계단식,3 ,2 ,25 ,0 ,135000 ,63000 ,#DIV/0!,,,0.47 ,72000 
635,광진2,광진,광진구 뚝섬로52길 34,서울신자초,4 ,18 ,34 ,34 ,자양 우성3차,구축,1989 ,소단지,464 ,복도식,2 ,1 ,21 ,95500 ,135000 ,43000 ,41%,,,0.32 ,92000 
704,구로2,구로,구로구 신도림로 11,서울미래초,3 ,35 ,15 ,25 ,구로 신도림태영타운,준신축,2000 ,대단지,1252 ,계단식,3 ,2 ,33 ,126000 ,135000 ,65000 ,7%,,,0.48 ,70000 
1128,마포3,마포, 마포구 독막로20길 40,서울서강초,5 ,40 ,15 ,22 ,창전삼성래미안,구축,1998 ,중단지,951 ,계단식,3 ,1 ,25 ,115000 ,135000 ,56000 ,17%,,,0.41 ,79000 
1315,서대문2,서대문, 서대문구 독립문로 15,서울미동초,6 ,45 ,28 ,15 ,돈의문센트레빌,준신축,2011 ,중단지,561 ,계단식,3 ,2 ,25 ,118000 ,135000 ,68000 ,14%,,,0.50 ,67000 
1337,서대문2,서대문, 서대문구 거북골로 84,서울연가초,8 ,52 ,25 ,32 ,dmc센트럴아이파크,신축,2018 ,대단지,1061 ,계단식,3 ,2 ,33 ,145000 ,135000 ,75000 ,-7%,,,0.56 ,60000 
1635,성북2,성북, 성북구 보문로13길 61,서울동신초,8 ,42 ,35 ,20 ,보문파크뷰자이,신축,2017 ,대단지,1186 ,계단식,3 ,2 ,33 ,140000 ,135000 ,75000 ,-4%,,,0.56 ,60000 
1911,양천3,양천, 양천구 신목로 2,서울목동초,10 ,45 ,25 ,35 ,신정현대5차,구축,1999 ,소단지,361 ,계단식,3 ,2 ,33 ,98900 ,135000 ,60000 ,37%,,,0.44 ,75000 
2305,중랑1,중랑, 중랑구 중화동 331-1 일대,신묵초등학교,5 ,50 ,55 ,40 ,중화 리버센SK뷰롯데캐슬,신축,2025 ,대단지,1055 ,계단식,3 ,2 ,29 ,0 ,135000 ,70000 ,#DIV/0!,,,0.52 ,65000 
390,강서2,강서,강서구 양천로 646,서울염동초,3 ,40 ,13 ,28 ,염창 e편한세상,신축,2019 ,소단지,499 ,계단식,3 ,2 ,23 ,115000 ,136000 ,80000 ,18%,,,0.59 ,56000 
560,강서3,강서,강서구 양천로 510,서울가양초,6 ,42 ,15 ,28 ,가양 강나루현대,구축,1999 ,중단지,642 ,계단식,3 ,2 ,32 ,120000 ,136000 ,57000 ,13%,,,0.42 ,79000 
611,관악1,관악,관악구 관악로 271,서울관악초,5 ,25 ,35 ,31 ,e편한세상서울대입구,신축,2019 ,대단지,1531 ,계단식,3 ,2 ,25 ,120000 ,137000 ,68000 ,14%,,,0.50 ,69000 
1318,서대문2,서대문, 서대문구 통일로 126,서울독립문초,6 ,40 ,28 ,10 ,독립문극동,구축,1998 ,대단지,1300 ,계단식,3 ,2 ,33 ,130000 ,137000 ,67000 ,5%,,,0.49 ,70000 
1500,성동3,성동, 성동구 난계로 20,서울무학초,10 ,35 ,30 ,20 ,왕십리자이,신축,2017 ,중단지,713 ,계단식,2 ,1 ,22 ,104000 ,137500 ,62000 ,32%,,,0.45 ,75500 
573,관악1,관악,관악구 조원로 40,서울조원초,3 ,22 ,25 ,35 ,힐스테이트뉴포레,신축,2022 ,대단지,1143 ,계단식,3 ,2 ,25 ,0 ,138000 ,66000 ,#DIV/0!,,,0.48 ,72000 
1115,동작3,동작, 동작구 노량진로26길 16,서울영본초,3 ,30 ,10 ,26 ,노량진 본동 우성,구축,1997 ,중단지,901 ,계단식,3 ,2 ,33 ,125000 ,138000 ,64000 ,10%,,,0.46 ,74000 
236,강동2,강동, 강동구 고덕로 186 (고덕동 691),서울묘곡초,5 ,50 ,54 ,48 ,배재현대,구축,1995 ,소단지,448 ,복도식,3 ,1 ,25 ,120000 ,139500 ,58000 ,16%,,,0.42 ,81500 
391,강서2,강서,강서구 양천로 646,서울염동초,3 ,40 ,13 ,28 ,염창 e편한세상,신축,2019 ,소단지,499 ,계단식,3 ,2 ,24 ,133500 ,140000 ,73000 ,5%,,,0.52 ,67000 
949,동작2,동작, 동작구 상도로 346-1,서울상도초,5 ,20 ,25 ,30 ,힐스테이트상도프레스티지,준신축,2013 ,중단지,882 ,계단식,3 ,2 ,24 ,130000 ,140000 ,72000 ,8%,,,0.51 ,68000 
992,동작3,동작, 동작구 신대방1길 11,서울문창초,4 ,35 ,23 ,35 ,신대방 우성1차,구축,1988 ,대단지,1335 ,계단식,3 ,1 ,30 ,137000 ,140000 ,60000 ,2%,,,0.43 ,80000 
1039,동작3,동작, 동작구 사당로2길 29,서울상현초,5 ,24 ,30 ,38 ,사당자이,구축,1999 ,중단지,719 ,계단식,3 ,2 ,32 ,109800 ,140000 ,57000 ,28%,,,0.41 ,83000 
1304,서대문2,서대문, 서대문구 북아현로 67,서울북성초,10 ,45 ,28 ,15 ,북아현두산,구축,1999 ,중단지,956 ,복도식,3 ,1 ,25 ,100700 ,140000 ,55000 ,39%,,,0.39 ,85000 
1661,성북1,성북, 성북구 래미안로 33,서울미아초,3 ,45 ,42 ,30 ,래미안길음센터피스,신축,2019 ,대단지,2352 ,계단식,3 ,2 ,25 ,125000 ,140000 ,50000 ,12%,,,0.36 ,90000 
1704,성북2,성북, 성북구 길음로 118,서울길음초,5 ,50 ,45 ,35 ,길음뉴타운9단지래미안,준신축,2010 ,대단지,1012 ,계단식,3 ,2 ,33 ,129500 ,140000 ,70000 ,8%,,,0.50 ,70000 
1954,양천2,양천, 양천구 등촌로 100,서울영도초,6 ,45 ,25 ,32 ,목동롯데캐슬위너,준신축,2005 ,대단지,1067 ,계단식,3 ,2 ,33 ,134000 ,140000 ,75000 ,4%,,,0.54 ,65000 
1984,영등포3,영등포, 영등포구 영등포로 146,서울영중초,5 ,40 ,12 ,20 ,영등포경남아너스빌,구축,1998 ,중단지,600 ,계단식,3 ,2 ,33 ,127500 ,140000 ,63000 ,10%,,,0.45 ,77000 
2048,영등포2,영등포, 영등포구 당산로 214,서울당서초,4 ,32 ,10 ,22 ,당산푸르지오,준신축,2004 ,중단지,538 ,계단식,3 ,1 ,25 ,124000 ,140000 ,60000 ,13%,,,0.43 ,80000 
1107,동작3,동작, 동작구 여의대방로 210,서울영화초,5 ,35 ,10 ,32 ,대방대림,구축,1993 ,대단지,1628 ,복도식,3 ,1 ,25 ,115000 ,142000 ,53000 ,23%,,,0.37 ,89000 
927,동대문2,동대문, 동대문구 답십리로 166,서울답십리초,6 ,37 ,29 ,30 ,답십리파크자이,신축,2019 ,중단지,802 ,계단식,3 ,2 ,25 ,122000 ,144500 ,70000 ,18%,,,0.48 ,74500 
228,강동3,강동, 강동구 상암로 11 (암사동 509),서울신암초,3 ,46 ,50 ,44 ,선사현대,준신축,2000 ,대단지,2938 ,복도식,3 ,1 ,25 ,125000 ,145000 ,50000 ,16%,,,0.34 ,95000 
554,강서3,강서,강서구 양천로 400-12,서울양천초,7 ,45 ,18 ,31 ,가양 강서한강자이,준신축,2013 ,중단지,790 ,계단식,3 ,2 ,26 ,119000 ,145000 ,70000 ,22%,,,0.48 ,75000 
610,관악1,관악,관악구 관악로 271,서울관악초,5 ,25 ,35 ,31 ,e편한세상서울대입구,신축,2019 ,대단지,1531 ,계단식,3 ,2 ,33 ,145000 ,145000 ,80000 ,0%,,,0.55 ,65000 
691,구로1,구로,구로구 신도림로 87,서울신도림초,3 ,35 ,15 ,25 ,신도림동아2차,준신축,2000 ,중단지,655 ,계단식,3 ,2 ,33 ,134750 ,145000 ,75000 ,8%,,,0.52 ,70000 
698,구로1,구로,구로구 신도림로 11길 9,서울신도림초,4 ,37 ,17 ,27 ,신도림 7차e편한세상,준신축,2004 ,소단지,411 ,계단식,3 ,2 ,33 ,145000 ,145000 ,70000 ,0%,,,0.48 ,75000 
857,동대문2,동대문, 동대문구 천호대로 131,서울신답초,3 ,32 ,28 ,25 ,청계한신휴플러스,준신축,2010 ,중단지,725 ,계단식,3 ,2 ,33 ,136000 ,145000 ,68000 ,7%,,,0.47 ,77000 
898,동대문2,동대문, 동대문구 무학로 133,서울종암초,6 ,34 ,31 ,24 ,용두래미안허브리츠,준신축,2011 ,중단지,844 ,계단식,3 ,2 ,25 ,120000 ,145000 ,65000 ,21%,,,0.45 ,80000 
1023,동작2,동작, 동작구 상도로 211,서울신상도초,6 ,22 ,28 ,35 ,상도신동아리버파크,준신축,2001 ,대단지,1696 ,복도식,2 ,1 ,25 ,100000 ,145000 ,45000 ,45%,,,0.31 ,100000 
1044,동작4,동작, 동작구 사당로2길 45,서울상현초,4 ,22 ,28 ,36 ,사당롯데캐슬골든포레,신축,2021 ,중단지,959 ,계단식,3 ,1 ,22 ,92900 ,145000 ,65000 ,56%,,,0.45 ,80000 
1052,동작3,동작, 동작구 사당로 155,서울동작초,5 ,20 ,26 ,33 ,사당 이수 삼성래미안,준신축,2003 ,중단지,896 ,계단식,3 ,2 ,33 ,133500 ,145000 ,68000 ,9%,,,0.47 ,77000 
1075,동작3,동작, 동작구 사당로 113,서울남성초,3 ,16 ,24 ,34 ,사당 두산위브트레지움,준신축,2011 ,소단지,451 ,계단식,3 ,2 ,24 ,140000 ,145000 ,80000 ,4%,,,0.55 ,65000 
1215,마포3,마포, 마포구 도화길 42,서울도화초,6 ,40 ,15 ,20 ,도화현대홈타운,준신축,2000 ,중단지,914 ,계단식,3 ,1 ,25 ,114500 ,145000 ,50000 ,27%,,,0.34 ,95000 
1261,서대문2,서대문, 서대문구 통일로 345-1,서울고은초,10 ,45 ,32 ,15 ,홍제센트럴아이파크,신축,2020 ,중단지,906 ,계단식,3 ,2 ,33 ,132500 ,145000 ,78000 ,9%,,,0.54 ,67000 
1643,성북1,성북, 성북구 숭인로8길 80,서울미아초,6 ,48 ,45 ,32 ,롯데캐슬클라시아,신축,2022 ,대단지,2029 ,계단식,3 ,2 ,25 ,112000 ,145000 ,75000 ,29%,,,0.52 ,70000 
1916,양천1,양천, 양천구 신목로 5,서울목동초,8 ,45 ,25 ,35 ,신정아이파크,준신축,2002 ,중단지,590 ,복도식,3 ,2 ,25 ,132000 ,145000 ,75000 ,10%,,,0.52 ,70000 
2005,영등포2,영등포, 영등포구 가마산로 391,서울대영초,8 ,38 ,18 ,28 ,신길센트럴아이파크,신축,2019 ,중단지,612 ,계단식,3 ,2 ,25 ,129500 ,145000 ,73000 ,12%,,,0.50 ,72000 
2170,은평1,은평, 은평구 은평로 220,은평초등학교,5 ,50 ,40 ,22 ,응암 녹번역e편한세상캐슬,신축,2020 ,대단지,2569 ,계단식,3 ,2 ,33 ,140110 ,145000 ,80000 ,3%,,,0.55 ,65000 
2295,중구3,중구, 중구 다산로 210,신당초등학교,4 ,40 ,40 ,20 ,신당삼성,구축,1999 ,중단지,994 ,계단식,2 ,1 ,25 ,107500 ,145000 ,58000 ,35%,,,0.40 ,87000 
248,강동3,강동, 강동구 명일로 172 (둔촌동 632),서울선린초,5 ,35 ,45 ,51 ,둔촌푸르지오,준신축,2010 ,중단지,800 ,계단식,3 ,2 ,25 ,120000 ,147000 ,65000 ,23%,,,0.44 ,82000 
383,강서2,강서,강서구 양천로75길 55,서울염경초,4 ,44 ,17 ,30 ,염창 강변힐스테이트,준신축,2005 ,소단지,417 ,계단식,3 ,2 ,33 ,136000 ,147000 ,80000 ,8%,,,0.54 ,67000 
448,강서1,강서,강서구 마곡중앙로 33,서울공항초,5 ,48 ,21 ,35 ,마곡 마곡힐스테이트,신축,2017 ,중단지,603 ,계단식,3 ,2 ,24 ,126000 ,147000 ,72000 ,17%,,,0.49 ,75000 
828,동대문2,동대문, 동대문구 망우로 123,서울휘경초,7 ,45 ,38 ,35 ,휘경자이디센시아,신축,2025 ,대단지,1806 ,계단식,3 ,2 ,25 ,0 ,147000 ,65000 ,#DIV/0!,,,0.44 ,82000 
1491,성동3,성동, 성동구 독서당로 365,서울응봉초,5 ,28 ,30 ,25 ,응봉신동아,구축,1996 ,소단지,434 ,계단식,3 ,2 ,33 ,119000 ,147500 ,56000 ,24%,,,0.38 ,91500 
1329,서대문1,서대문, 서대문구 가재울미래로 2,서울가재울초,5 ,50 ,22 ,32 ,dmc파크뷰자이,준신축,2015 ,대단지,4300 ,계단식,3 ,2 ,33 ,154000 ,148000 ,78000 ,-4%,,,0.53 ,70000 
1575,성동2,성동, 성동구 무학봉길 93,서울무학초,4 ,32 ,30 ,22 ,금호두산,구축,1994 ,대단지,1267 ,복도식,3 ,1 ,29 ,133000 ,148000 ,47000 ,11%,,,0.32 ,101000 
1961,양천2,양천, 양천구 목동중앙로 107,서울정목초,5 ,45 ,25 ,32 ,목동금호어울림,준신축,2004 ,소단지,371 ,계단식,3 ,2 ,33 ,135000 ,148000 ,75000 ,10%,,,0.51 ,73000 
1977,영등포2,영등포, 영등포구 경인로 843,서울영원초,5 ,35 ,15 ,20 ,영등포푸르지오,준신축,2002 ,대단지,2462 ,계단식,3 ,1 ,25 ,115800 ,148000 ,58000 ,28%,,,0.39 ,90000 
2271,종로2,종로, 종로구 통일로14길 30,독립문초등학교,5 ,45 ,35 ,12 ,무악현대,준신축,2000 ,중단지,964 ,계단식,3 ,2 ,33 ,137900 ,148000 ,68000 ,7%,,,0.46 ,80000 
222,강동3,강동, 강동구 성안로 85 (성내동 586),서울성내초,6 ,32 ,44 ,48 ,성내올림픽한양수자인,신축,2016 ,소단지,482 ,계단식,3 ,2 ,25 ,136000 ,149000 ,71000 ,10%,,,0.48 ,78000 
223,강동3,강동, 강동구 성내동 451-1,서울성내초,8 ,30 ,42 ,46 ,성내삼성,구축,1999 ,대단지,1220 ,계단식,3 ,2 ,33 ,145000 ,149000 ,67000 ,3%,,,0.45 ,82000 
1022,동작2,동작, 동작구 상도로 211,서울신상도초,6 ,22 ,28 ,35 ,상도신동아리버파크,준신축,2001 ,대단지,1696 ,계단식,3 ,2 ,33 ,126800 ,149000 ,67000 ,18%,,,0.45 ,82000 
2302,중구2,중구, 중구 다산로 32,동호초등학교,5 ,25 ,40 ,20 ,남산타운,준신축,2002 ,대단지,5150 ,복도식,3 ,1 ,25 ,0 ,149500 ,55000 ,#DIV/0!,,,0.37 ,94500 
28,강남3,강남, 강남구 광평로10길 15 (일원동 711),서울왕북초,3 ,28 ,45 ,50 ,일원 까치마을,구축,1993 ,대단지,1404 ,복도식,2 ,1 ,14 ,108500 ,150000 ,35000 ,38%,,,0.23 ,115000 
829,동대문2,동대문, 동대문구 망우로 123,서울휘경초,7 ,45 ,38 ,35 ,휘경자이디센시아,신축,2025 ,대단지,1806 ,계단식,3 ,2 ,33 ,0 ,150000 ,77000 ,#DIV/0!,,,0.51 ,73000 
841,동대문2,동대문, 동대문구 망우로21길 53,서울휘봉초,4 ,45 ,38 ,35 ,휘경sk뷰,신축,2019 ,중단지,900 ,계단식,3 ,2 ,33 ,135000 ,150000 ,70000 ,11%,,,0.47 ,80000 
897,동대문2,동대문, 동대문구 무학로 133,서울종암초,6 ,34 ,31 ,24 ,용두래미안허브리츠,준신축,2011 ,중단지,844 ,계단식,3 ,2 ,33 ,139000 ,150000 ,69000 ,8%,,,0.46 ,81000 
1295,서대문2,서대문, 서대문구 통일로 231,서울안산초,4 ,42 ,28 ,12 ,서대문푸르지오센트럴파크,신축,2022 ,중단지,832 ,계단식,3 ,2 ,25 ,0 ,150000 ,75000 ,#DIV/0!,,,0.50 ,75000 
1738,송파4,송파, 송파구 토성로 38-11,서울토성초,3 ,40 ,38 ,42 ,풍납 현대리버빌2차,구축,1999 ,소단지,384 ,계단식,3 ,2 ,32 ,138000 ,150000 ,60000 ,9%,,,0.40 ,90000 
1979,영등포3,영등포, 영등포구 영등포로 143,서울영중초,6 ,40 ,12 ,20 ,영등포중흥s클래스,신축,2021 ,소단지,308 ,계단식,3 ,2 ,25 ,110000 ,150000 ,70000 ,36%,,,0.47 ,80000 
2026,영등포2,영등포, 영등포구 당산로 161,서울당서초,5 ,35 ,10 ,22 ,래미안당산1차,구축,1995 ,소단지,348 ,계단식,3 ,2 ,33 ,139000 ,150000 ,70000 ,8%,,,0.47 ,80000 
2029,영등포3,영등포, 영등포구 가마산로 465,서울영신초,6 ,38 ,12 ,25 ,더샵파크프레스티지,신축,2022 ,중단지,799 ,계단식,3 ,2 ,25 ,0 ,150000 ,68000 ,#DIV/0!,,,0.45 ,82000 
2132,은평1,은평, 은평구 증산서길 80,증산초등학교,3 ,50 ,20 ,30 ,증산 DMC센트럴자이,신축,2023 ,대단지,1256 ,계단식,3 ,2 ,24 ,130285 ,150000 ,69000 ,15%,,,0.46 ,81000 
2283,중구2,중구, 중구 중림로 21,봉래초등학교,5 ,45 ,20 ,10 ,중림사이버빌리지,준신축,2001 ,중단지,712 ,계단식,3 ,1 ,25 ,125000 ,150000 ,67000 ,20%,,,0.45 ,83000 
2306,중랑1,중랑, 중랑구 중화동 331-1 일대,신묵초등학교,5 ,50 ,55 ,40 ,중화 리버센SK뷰롯데캐슬,신축,2025 ,대단지,1055 ,계단식,3 ,2 ,33 ,0 ,150000 ,75000 ,#DIV/0!,,,0.50 ,75000 
478,강서1,강서,강서구 마곡서1로 146,서울공진초,9 ,54 ,27 ,41 ,마곡 마곡엠밸리1,준신축,2014 ,소단지,237 ,계단식,3 ,2 ,36 ,133000 ,152000 ,80000 ,14%,,,0.53 ,72000 
1015,동작2,동작, 동작구 양녕로 225,서울강남초,6 ,22 ,28 ,35 ,상도중앙하이츠빌,준신축,2003 ,중단지,544 ,계단식,3 ,2 ,32 ,122000 ,152000 ,73000 ,25%,,,0.48 ,79000 
1975,영등포2,영등포, 영등포구 경인로 843,서울영원초,5 ,35 ,15 ,20 ,영등포푸르지오,준신축,2002 ,대단지,2462 ,계단식,3 ,2 ,33 ,135500 ,152000 ,63000 ,12%,,,0.41 ,89000 
